,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,duration_ms,time_signature,song,artist,WeekID
0Mqlf5OTGoeUgoeqL1Mzew,0.37,0.683,11.0,-5.702,0.0,0.036,0.452,8.11e-06,0.167,0.118,148.052,audio_features,244733.0,4.0,"Surrender To Me (From ""Tequila Sunrise"")",Ann Wilson & Robin Zander,1989-04-08
0MrD47wtvAu6igsy8vqUzN,0.726,0.652,2.0,-8.113,1.0,0.0857,0.151,0.0,0.238,0.633,125.971,audio_features,228867.0,4.0,Uhh Ahh,Boyz II Men,1991-12-21
0MsJNBcfNoIcf868I2MOHo,0.649,0.285,5.0,-13.143,1.0,0.0311,0.563,0.0,0.184,0.583,97.134,audio_features,181467.0,4.0,I Can't See Myself Leaving You,Aretha Franklin,1969-04-26
0N3W5peJUQtI4eyR6GJT5O,0.884,0.657,6.0,-4.569,0.0,0.0977,0.00589,0.0,0.154,0.489,107.059,audio_features,234693.0,4.0,King Kunta,Kendrick Lamar,2015-04-11
0N76QYbwzg6WLNNjJiDhgX,0.423,0.771,6.0,-4.766,0.0,0.0734,0.662,0.00792,0.669,0.708,136.182,audio_features,152320.0,4.0,As Long As I Know He's Mine,The Marvelettes,1964-01-18
0N9b7upoCixmvrsF0e4XN3,0.575,0.732,11.0,-3.649,1.0,0.0359,0.0748,0.0,0.173,0.173,72.98,audio_features,187547.0,4.0,Soulja Girl,Soulja Boy Tell'em ,2007-12-29
0N9uZRrJQ3lO5TmInEjLxc,0.488,0.783,11.0,-3.967,1.0,0.0725,0.356,0.0,0.0921,0.664,159.924,audio_features,212080.0,4.0,Take Back Home Girl,Chris Lane ,2018-07-14
0NB6zqVEjKhK8kz78GyVjx,0.773,0.631,5.0,-8.454,0.0,0.0528,0.671,0.0,0.123,0.88,123.194,audio_features,143667.0,4.0,If I Could Build My Whole World Around You,Marvin Gaye & Tammi Terrell,1967-12-09
0NB8Y8TXV0UTUoq9XHuOIr,0.487,0.311,2.0,-9.901,1.0,0.0287,0.412,0.000466,0.164,0.252,139.878,audio_features,261267.0,3.0,Skin (Sarabeth),Rascal Flatts,2006-01-14
0NC8RcLp8ibhwsvUDn7wW1,0.692,0.783,7.0,-4.271,0.0,0.224,0.687,0.0,0.244,0.879,75.998,audio_features,185526.0,4.0,Bed Intruder Song,Antoine Dodson & The Gregory Brothers ,2010-09-18
0NFT2UXI5WmqTNeqqymAeb,0.708,0.463,5.0,-13.748,1.0,0.0436,0.724,0.000222,0.0904,0.961,117.262,audio_features,156133.0,4.0,"Bright Lights, Big City",Sonny James,1971-07-24
0NG5gJzPHjYeQmqcmqfopN,0.328,0.498,4.0,-10.898,0.0,0.126,0.532,7.94e-05,0.117,0.36,175.918,audio_features,240173.0,4.0,Don't Judge Me,Chris Brown,2013-03-02
0NGckRnfdik4jj9wSaIxde,0.584,0.564,4.0,-12.396,1.0,0.0336,0.411,0.0,0.0751,0.842,144.973,audio_features,212333.0,4.0,"Boo, Boo, Don't 'Cha Be Blue",Tommy James,1973-03-03
0NIIKjRSjFVfjkgcgWlgQu,0.722,0.697,10.0,-7.083,1.0,0.0404,0.239,0.0,0.062,0.487,120.132,audio_features,212006.0,4.0,John Doe,B.o.B ,2014-04-19
0NIRG3SEn2Zf88o3qHJil5,0.707,0.906,7.0,-5.771,1.0,0.0309,0.0368,0.000968,0.661,0.97,112.837,audio_features,315293.0,4.0,Hot Legs,Rod Stewart,1978-02-18
0NJC0FDCODpPUntRTTQq97,0.445,0.856,9.0,-3.674,1.0,0.0327,0.000202,0.0101,0.367,0.486,105.872,audio_features,308333.0,3.0,Cryin',Aerosmith,1993-11-20
0NNpyBTU0Ks2eHanv6xKDb,0.647,0.935,0.0,-4.477,1.0,0.0409,0.52,0.0,0.0956,0.961,80.239,audio_features,154040.0,4.0,I Go Ape,Neil Sedaka,1959-03-14
0NTDwtz4DvAizJ5cM80s6f,0.618,0.591,8.0,-8.533,1.0,0.0317,0.921,0.0,0.695,0.964,151.874,audio_features,119173.0,4.0,Malayisha,Miriam Makeba,1968-02-03
0NV1dveqKwHyOQLBKJOduK,0.698,0.817,5.0,-5.786,0.0,0.0911,0.0422,4.59e-05,0.295,0.937,118.724,audio_features,225933.0,4.0,On The Wrong Track,Kevin Lamb,1978-07-01
0NWDIJCR2vOYJN8ipD8Ktb,0.28,0.48,1.0,-8.413,0.0,0.0318,0.5,0.0,0.168,0.345,125.674,audio_features,221627.0,3.0,Some Velvet Morning,Nancy Sinatra & Lee Hazlewood,1968-02-03
0NXA8wKGM6eRgLzpJXanGL,0.846,0.922,7.0,-5.185,1.0,0.242,0.0272,0.0,0.76,0.908,146.726,audio_features,206054.0,4.0,"Scarred (From ""Eddie"")",Luke,1996-08-10
0Nbb3kkURF5Tu7ePLdS4fO,0.499,0.731,0.0,-6.418,0.0,0.0379,0.126,0.0151,0.0976,0.767,127.843,audio_features,315200.0,4.0,Take Me Back To Chicago,Chicago,1978-06-03
0NdxbFFknA7kQ4E2zvJfey,0.927,0.61,9.0,-4.738,0.0,0.207,0.399,0.0209,0.267,0.675,105.943,audio_features,280680.0,4.0,Let's Get Blown,Snoop Dogg,2005-01-15
0Nf53RDPZEjFrQE4B5n6Vf,0.584,0.608,1.0,-8.438,1.0,0.0352,0.104,0.000249,0.113,0.0633,94.976,audio_features,232507.0,4.0,Yellow Flicker Beat,Lorde,2014-12-06
0Njh4xmjFcX3f8TO1ocdlb,0.604,0.723,1.0,-6.458,0.0,0.0358,0.432,3.96e-05,0.102,0.68,83.455,audio_features,340627.0,4.0,You're The Best Thing,The Style Council,1984-07-21
0Nk7bSn0MItonkR0GNs3mj,0.77,0.801,9.0,-4.182,0.0,0.0336,0.00375,0.00281,0.0515,0.725,130.76,audio_features,233133.0,4.0,The Walker,Fitz And The Tantrums,2014-03-22
0NkqCdYDySVdBoeGs4Nywe,0.619,0.557,7.0,-10.715,0.0,0.0351,0.404,0.0,0.181,0.831,116.065,audio_features,146867.0,4.0,Wear Your Love Like Heaven,Donovan,1967-12-02
0Nn4H46gZGsc5agUTWcaiY,0.704,0.395,9.0,-12.31,1.0,0.0373,0.723,0.00039,0.0689,0.765,79.007,audio_features,227667.0,4.0,Wondering Where The Lions Are,Bruce Cockburn,1980-03-29
0NnvKaAPQSIMFngGVRxyEi,0.853,0.484,3.0,-8.634,0.0,0.068,0.329,0.00013,0.0569,0.778,94.849,audio_features,271013.0,4.0,Don't Take It Personal,Jermaine Jackson,1990-02-10
0No5Hr1LxZjJHGsQSTy2bm,0.914,0.528,3.0,-9.114,1.0,0.0508,0.499,4.38e-06,0.0454,0.898,107.557,audio_features,241360.0,4.0,I Can't Dance,Genesis,1992-02-08
0Np00vOtVvqZpHqEyYylAs,0.664,0.542,0.0,-8.793,1.0,0.027,0.706,0.0,0.0847,0.429,93.705,audio_features,211573.0,4.0,Ain't Seen Love Like That,Mr. Big,1994-03-12
0NqZ65jPelNB13gzsvH2Ma,0.795,0.668,7.0,-7.288,0.0,0.093,0.124,0.0,0.0739,0.372,92.029,audio_features,173054.0,4.0,At The Club,Jacquees X Dej Loaf,2018-02-24
0Nr7AWy6RyMc1fUhwejjn3,0.408,0.355,5.0,-11.512,0.0,0.0347,0.85,0.0,0.22,0.675,58.382,audio_features,171200.0,3.0,Loving You Has Made Me Bananas,Guy Marks,1968-04-20
0Nu9WA8kEbBWEsay2s8Q0U,0.667,0.527,0.0,-4.6,1.0,0.0277,0.000159,0.0117,0.0969,0.664,104.032,audio_features,220520.0,4.0,Even If It Breaks Your Heart,Eli Young Band,2012-04-07
0Nw8hv79MLJa1yjtsEgz08,0.565,0.255,0.0,-10.152,1.0,0.0314,0.646,0.0,0.127,0.174,57.964,audio_features,265307.0,4.0,Ronan,Taylor Swift,2012-09-29
0NzNKU2MJ9LCetT2uZMJH2,0.894,0.598,1.0,-7.59,1.0,0.173,0.0233,1.23e-05,0.0663,0.605,92.708,audio_features,239227.0,4.0,So Many Tears,2Pac,1995-09-09
0O0ccjfbxoW3FBCXznYDJJ,0.293,0.616,9.0,-10.122,1.0,0.039,0.154,1.1e-06,0.222,0.617,179.778,audio_features,194867.0,4.0,Pleasant Valley Sunday,The Monkees,1967-09-09
0O1x2tRm8ZpfDbcpOWZp7z,0.529,0.891,8.0,-4.36,1.0,0.043,0.0457,0.0,0.0942,0.329,104.031,audio_features,199747.0,4.0,American Country Love Song,Jake Owen,2016-08-27
0O38BS1klXTO7qRKeEsUK4,0.624,0.604,3.0,-12.401,0.0,0.0459,0.0474,0.00159,0.263,0.76,91.554,audio_features,374491.0,4.0,(Call Me Your) Anything Man,Bobby Moore,1975-08-16
0O6hLhebUQGNFeCI8CpRyF,0.47,0.815,7.0,-6.835,1.0,0.0358,0.0647,0.0,0.184,0.61,124.62,audio_features,218267.0,4.0,Where Have You Been All My Life,Fotomaker,1978-04-29
0OBwxFLu6Yj61s2OagYbgY,0.63,0.788,5.0,-6.7,1.0,0.0298,0.00322,0.0237,0.0883,0.63,120.059,audio_features,241080.0,4.0,Gimme All Your Lovin,ZZ Top,1983-04-09
0ODFPypnJLE6hKgahiuSzn,0.499,0.61,8.0,-5.11,0.0,0.135,0.473,0.0,0.0722,0.436,172.969,audio_features,260773.0,3.0,teachme,Musiq Soulchild,2007-09-08
0OIQxUqmzExTkME0S5dX0c,0.783,0.912,2.0,-6.992,0.0,0.132,0.425,1.5e-05,0.161,0.772,122.425,audio_features,234000.0,4.0,Ease On Down The Road,Diana Ross & Michael Jackson,1978-09-16
0OJmo2GQf6WL95gWjnzbut,0.53,0.687,7.0,-8.035,1.0,0.0274,0.297,2.13e-06,0.284,0.892,92.683,audio_features,176587.0,4.0,Puppet Man,The 5th Dimension,1970-05-16
0OLIIwpl8vDQWXYZa7becp,0.444,0.267,8.0,-11.644,1.0,0.0282,0.796,0.0,0.127,0.455,110.661,audio_features,157800.0,3.0,Where Or When,Dion & The Belmonts,1960-01-02
0OMmiWMwsCNtpQ5aP6fdp9,0.717,0.483,9.0,-9.314,0.0,0.0284,0.13,0.0,0.0866,0.352,109.961,audio_features,249507.0,4.0,These Are The Times,Dru Hill,1998-12-12
0ONrTsYOnruqQt2y17tRKR,0.503,0.201,8.0,-17.024,1.0,0.0312,0.276,1.55e-06,0.117,0.303,125.155,audio_features,214067.0,4.0,Lose Again,Linda Ronstadt,1977-06-11
0OVLZ6DW1IGtcHNttj9YyA,0.691,0.273,8.0,-14.87,1.0,0.0377,0.939,0.937,0.0955,0.806,138.332,audio_features,157400.0,4.0,Balboa Blue,The Marketts,1962-05-05
0OYcEfskah1egYHjYRvbg1,0.534,0.393,11.0,-7.813,1.0,0.0292,0.00479,0.0107,0.107,0.0641,110.007,audio_features,290360.0,4.0,Shadow Of The Day,Linkin Park,2008-03-15
0OaGuxUl5arPeeQOtixZ0j,0.56,0.529,2.0,-11.598,1.0,0.0527,0.659,8.28e-06,0.172,0.859,168.689,audio_features,179760.0,4.0,Sing A Song For Freedom,Frijid Pink,1970-08-08
0OaunKfsxkgBvPv68jBbmm,0.852,0.604,0.0,-4.569,1.0,0.0642,0.0503,0.0,0.327,0.667,94.762,audio_features,227547.0,4.0,It Wasn't Me,Shaggy ,2000-11-11
0OcPxCigOeoccWhN8bjcmn,0.637,0.949,2.0,-5.607,1.0,0.0872,0.00303,0.0,0.108,0.582,93.982,audio_features,264253.0,4.0,Adult Education,Daryl Hall John Oates,1984-04-07
0Oe49j06Bjrxs8PltuVeaW,0.758,0.686,11.0,-6.346,1.0,0.0792,0.0848,0.00127,0.142,0.444,130.007,audio_features,230907.0,4.0,On The Floor,Jennifer Lopez ,2011-03-19
0OfVwXZDV0hCzZkLORQP9R,0.61,0.551,2.0,-13.003,0.0,0.0471,0.0323,3.43e-05,0.0909,0.754,128.516,audio_features,285600.0,4.0,Beat Of A Heart,Scandal ,1985-04-06
0OgGn1ofaj55l2PcihQQGV,0.763,0.572,11.0,-7.312,0.0,0.0595,0.493,0.00118,0.106,0.25,151.93,audio_features,190472.0,4.0,Drew Barrymore,Bryce Vine,2018-09-01
0OlS52TmtK2gPaEtdmr7DN,0.65,0.782,8.0,-4.295,1.0,0.0721,0.295,0.0,0.107,0.944,171.988,audio_features,176893.0,4.0,No Such Thing As A Broken Heart,Old Dominion,2017-06-24
0Om9WAB5RS09L80DyOfTNa,0.546,0.506,0.0,-6.334,1.0,0.0269,0.567,0.0,0.122,0.39,152.175,audio_features,232107.0,4.0,Tim McGraw,Taylor Swift,2006-09-30
0OnQpzSw8xVXeWlHU0OOP6,0.566,0.727,3.0,-10.531,1.0,0.0264,0.0404,1.63e-06,0.0914,0.885,134.693,audio_features,159600.0,4.0,Temptation Eyes,The Grass Roots,1971-04-17
0OqOjNbEnT66jbDnWfff9q,0.164,0.51,9.0,-9.727,1.0,0.0309,0.0664,0.321,0.159,0.265,185.247,audio_features,353333.0,3.0,I'll Be Standing By,Foghat,1977-04-02
0OvwzS8FX73Bw7ykMRmffU,0.687,0.785,1.0,-4.953,0.0,0.325,0.00332,0.0,0.0516,0.785,186.244,audio_features,262827.0,4.0,Put It On Me,Ja Rule ,2001-02-10
0Ox458KpvZQ1Kuj9mUNPLL,0.513,0.805,5.0,-6.918,1.0,0.0466,0.0421,0.0,0.208,0.69,89.963,audio_features,240347.0,4.0,I Go Back,Kenny Chesney,2004-06-19
0P2fgmJp3a3PEu808hiQ1Y,0.659,0.78,4.0,-8.425,1.0,0.0309,0.0145,0.0349,0.181,0.808,114.421,audio_features,272267.0,4.0,Heart Of Glass,Blondie,1979-02-24
0P2vAvvWni2tNXOdbH3JFk,0.48,0.866,5.0,-7.142,0.0,0.0446,0.00887,0.0,0.097,0.411,150.43,audio_features,167160.0,4.0,Hazy Shade Of Winter,The Bangles,1987-11-21
0P6CPJrNJ1Zt755CQTWg3S,0.705,0.936,7.0,-5.109,1.0,0.0306,0.0978,0.000124,0.0506,0.939,109.004,audio_features,173693.0,4.0,C'est La Vie,B*Witched,1999-04-10
0P6TTXbSLGrSoTNMz5kvB7,0.616,0.577,1.0,-8.834,1.0,0.0407,0.535,0.0,0.0808,0.592,145.863,audio_features,274507.0,4.0,The City Of New Orleans,Arlo Guthrie,1972-09-16
0P7kgYQQs0HcFItbQjJyFw,0.607,0.505,0.0,-8.648,1.0,0.0289,0.8,0.0,0.357,0.794,83.738,audio_features,176000.0,4.0,Never Give You Up,Jerry Butler,1968-05-11
0PAGmTNpVASXq2tegMxSOs,0.782,0.96,10.0,-4.047,1.0,0.0347,0.0637,0.0,0.0788,0.979,120.682,audio_features,296986.0,4.0,Move This,Technotronic ,1992-06-20
0PAakGrsWLfMwZqGY2IHMB,0.728,0.674,5.0,-12.484,0.0,0.0384,0.0118,0.0765,0.0682,0.609,135.156,audio_features,301400.0,4.0,Livin' Right,Glenn Frey,1989-03-25
0PD211kSLtAZ76OSHtMOnJ,0.57,0.671,7.0,-4.954,1.0,0.028,0.0335,0.0,0.102,0.211,121.401,audio_features,265800.0,3.0,Songs About Rain,Gary Allan,2004-04-24
0PDCewmZCp0P5s00bptcdd,0.685,0.623,8.0,-11.146,1.0,0.042,0.228,0.00234,0.0295,0.896,126.739,audio_features,171960.0,4.0,Inseparable,Natalie Cole,1975-12-20
0PDUDa38GO8lMxLCRc4lL1,0.584,0.7,11.0,-4.275,1.0,0.0456,0.117,0.0,0.0939,0.438,124.944,audio_features,202747.0,4.0,Pillowtalk,Zayn,2016-04-09
0PEhslheyHt2wuUiz7cYxW,0.625,0.492,2.0,-10.57,1.0,0.0289,0.292,0.0,0.0553,0.705,83.067,audio_features,240800.0,4.0,Scarlet Fever,Kenny Rogers,1983-08-27
0PEnPV6UkHvvydYjXDqkNM,0.476,0.886,9.0,-4.978,0.0,0.0531,0.0147,7.09e-06,0.12,0.501,100.076,audio_features,300960.0,4.0,After The Fall,Journey,1983-08-27
0PGLRTN0X6DrXh645WJCIY,0.622,0.808,5.0,-4.701,1.0,0.0418,0.00543,5.63e-05,0.215,0.599,122.121,audio_features,204773.0,4.0,I Really Like You,Carly Rae Jepsen,2015-03-28
0PJIbOdMs3bd5AT8liULMQ,0.715,0.703,5.0,-3.825,1.0,0.0503,0.192,0.0,0.113,0.596,119.749,audio_features,238320.0,4.0,Oui,Jeremih,2016-04-02
0PKTBeN87JYJ1mRzrq5Aog,0.446,0.559,4.0,-8.319,1.0,0.0285,0.388,1.78e-05,0.153,0.372,145.419,audio_features,240173.0,4.0,Place In This World,Michael W. Smith,1991-06-22
0PKZ2sB3g7PjgFcAqFRPrS,0.696,0.825,1.0,-3.357,1.0,0.0435,0.632,0.0038,0.0758,0.93,123.637,audio_features,160400.0,4.0,Pearl Time,Andre Williams,1967-08-05
0PMs96rwNw2G3g1s8cRQH8,0.658,0.71,1.0,-7.121,0.0,0.0709,0.0663,0.000377,0.209,0.457,82.26,audio_features,266347.0,4.0,Good Thing Man,Frank Lucas,1977-07-02
0PT7nlpo11hYYyfnBgtilT,0.779,0.472,11.0,-7.116,1.0,0.218,0.0577,0.0,0.114,0.412,135.051,audio_features,142212.0,4.0,Nasty Freestyle,T-Wayne,2015-05-09
0PV1TFUMTBrDETzW6KQulB,0.59,0.672,1.0,-11.792,1.0,0.412,0.125,1.04e-06,0.147,0.688,206.247,audio_features,286440.0,4.0,93 'til Infinity,Souls Of Mischief,1994-01-01
0PWpenS4tZEHeOlS5Rt67L,0.768,0.706,10.0,-12.976,1.0,0.0446,0.131,0.0006,0.366,0.887,120.92,audio_features,300360.0,4.0,System Of Survival,"Earth, Wind & Fire",1988-01-09
0PXHA9nXcu4UOJFXvye9LE,0.488,0.862,1.0,-7.653,0.0,0.034,0.169,0.0255,0.178,0.497,169.956,audio_features,308773.0,4.0,Walking On The Chinese Wall,Philip Bailey,1985-04-13
0PXWpNBYg52gABrn1qL1bD,0.442,0.793,9.0,-5.152,1.0,0.0347,0.0456,0.0,0.328,0.437,80.985,audio_features,237267.0,4.0,Unwell,matchbox twenty,2003-03-29
0PXw9NKvolWTo7U9JkNzmc,0.622,0.865,7.0,-6.369,1.0,0.0531,0.0167,2.34e-05,0.0692,0.87,149.706,audio_features,227800.0,4.0,The Heat Is On,Glenn Frey,1985-03-30
0PawNY8n4GvLqlbDIs6OPT,0.611,0.497,11.0,-11.138,0.0,0.0275,0.00703,0.0,0.162,0.603,134.96,audio_features,171587.0,4.0,Sky High,Jigsaw,1975-12-20
0PbAyLrJRDxckQBLQ2Addc,0.209,0.795,0.0,-7.241,1.0,0.0443,0.0109,5.63e-05,0.355,0.682,171.975,audio_features,376733.0,4.0,Sowing The Seeds Of Love,Tears For Fears,1989-09-30
0PcLrZITBBSQKKrufVKFJI,0.95,0.707,7.0,-5.826,1.0,0.166,0.0317,0.0,0.092,0.877,129.993,audio_features,134667.0,4.0,EW!,Jimmy Fallon ,2014-11-01
0PdM2a6oIjqepoEfcJo0RO,0.267,0.953,1.0,-4.899,0.0,0.096,0.00211,0.0,0.283,0.568,84.989,audio_features,267307.0,4.0,Pour Some Sugar On Me,Def Leppard,1988-08-13
0PfEuXdMQIMgUpbWZcMWd0,0.271,0.175,9.0,-14.515,1.0,0.0348,0.905,0.0,0.251,0.19,110.915,audio_features,162960.0,1.0,Theme From Dr. Kildare (Three Stars Will Shine Tonight),Richard Chamberlain,1962-06-09
0PgNhIg5n0UAOBVn43b8b6,0.683,0.734,4.0,-4.523,0.0,0.029,0.00112,0.0139,0.258,0.576,106.254,audio_features,282400.0,4.0,The Adventures Of Rain Dance Maggie,Red Hot Chili Peppers,2011-11-19
0Ph6L4l8dYUuXFmb71Ajnd,0.425,0.954,1.0,-3.756,0.0,0.0476,0.00411,0.0,0.0555,0.933,178.043,audio_features,243160.0,4.0,Livin' La Vida Loca,Ricky Martin,1999-04-24
0PjUbzwtuZQDDLAt5ig7WO,0.534,0.667,0.0,-6.023,1.0,0.0469,0.423,0.0,0.105,0.294,113.231,audio_features,221133.0,4.0,Love On A Shoestring,Captain & Tennille,1980-03-15
0PjkD419FrFnRuS5Mgs6pm,0.759,0.598,0.0,-14.045,1.0,0.053,0.172,0.207,0.0995,0.914,113.807,audio_features,397133.0,4.0,I Shoulda Loved Ya,Narada Michael Walden,1980-02-16
0PnuqNl0iP77K6yOGTTse4,0.185,0.895,8.0,-2.926,1.0,0.0611,1.86e-05,0.00366,0.184,0.563,172.034,audio_features,192587.0,5.0,Boom Boom (Out Go The Lights),Pat Travers,1979-09-15
0Pp1cR3bPPsU7T6Lg3tKfc,0.408,0.43,9.0,-12.453,0.0,0.0385,0.0865,3.66e-06,0.127,0.479,126.322,audio_features,227000.0,4.0,Runaway/Happy Together,Dawn ,1972-02-12
0PpfPNtQOOvbMNVJijTQj0,0.796,0.68,10.0,-4.853,0.0,0.353,0.0886,0.0,0.268,0.565,164.932,audio_features,190466.0,4.0,Backin' It Up,Pardison Fontaine ,2018-11-10
0PphYVMcwm5XuAPfr554DN,0.438,0.382,9.0,-16.586,1.0,0.0963,0.757,1.48e-06,0.28,0.844,166.438,audio_features,170400.0,4.0,Blue Water Line,The Brothers Four,1962-03-10
0PsbWiVtix5FoTZ1s00mEl,0.332,0.339,0.0,-15.5,1.0,0.0355,0.122,1.29e-06,0.0985,0.126,119.596,audio_features,367000.0,4.0,Come Sail Away,Styx,1978-01-14
0PspNrE4MSjr1JeB4OW0jn,0.553,0.872,1.0,-2.832,0.0,0.0782,0.198,0.0,0.0659,0.638,172.138,audio_features,220573.0,4.0,She's Country,Jason Aldean,2009-04-25
0PtMec6kl6Hh4WP7lSdKLS,0.538,0.577,2.0,-10.265,1.0,0.029,0.368,3.36e-05,0.104,0.407,165.984,audio_features,301760.0,4.0,I Had No Right,P.M. Dawn,1998-10-03
0Pu71wxadDlB8fJXfjIjeJ,0.939,0.675,0.0,-7.232,1.0,0.211,0.0915,0.0,0.0565,0.795,96.918,audio_features,248573.0,4.0,Shoop,Salt-N-Pepa,1993-11-06
0Pvbr31U9bjdvUUNGNFnQJ,0.512,0.396,8.0,-8.729,1.0,0.0297,0.439,2.43e-05,0.117,0.281,139.031,audio_features,242733.0,4.0,Stealing Cinderella,Chuck Wicks,2008-03-15
0Q0E6Xe8OvefYLYfVPfRhs,0.577,0.853,10.0,-8.097,0.0,0.112,0.00585,0.00699,0.0612,0.882,191.255,audio_features,171600.0,4.0,Engine Number 9,Wilson Pickett,1970-10-03
0Q25xKgIaiT5JTDCT0qMea,0.677,0.661,4.0,-5.136,1.0,0.0436,0.114,5.44e-06,0.215,0.801,98.309,audio_features,152693.0,4.0,Searching For My Love,Bobby Moore & The Rhythm Aces,1966-08-13
0Q5rG1IxfF3qXSxifWvFOE,0.668,0.734,4.0,-6.32,1.0,0.033,0.582,0.0,0.162,0.966,125.554,audio_features,126360.0,4.0,I'll Keep You Satisfied,Billy J. Kramer With The Dakotas,1964-08-01
0Q72qxEpECShDqqLIDu0sx,0.905,0.758,7.0,-11.348,1.0,0.175,0.00229,0.00152,0.11,0.598,127.593,audio_features,258080.0,4.0,Pop That Coochie,The 2 Live Crew,1992-01-11
0Q7Jp3aCwfYnSnbMDoXWyR,0.305,0.323,7.0,-9.396,1.0,0.0284,0.483,0.0,0.107,0.103,135.803,audio_features,281533.0,4.0,From This Moment On,Shania Twain,1998-12-12
0Q7aj2T90BmSCv2fLyUkTJ,0.874,0.556,11.0,-9.322,0.0,0.0708,0.00643,0.311,0.0445,0.883,122.849,audio_features,244733.0,4.0,Dancing In The Sheets,Shalamar,1984-06-30
0QCQBP11w2QNel5LhkYskU,0.375,0.475,0.0,-13.607,1.0,0.0295,0.391,0.0,0.388,0.661,103.079,audio_features,187253.0,4.0,I Don't Wanna Lose You Baby,Chad & Jeremy,1965-08-14
0QGwOFQChzflLAmPq5NwKo,0.555,0.377,1.0,-9.123,1.0,0.0295,0.671,0.0,0.128,0.619,78.986,audio_features,158253.0,4.0,A Teenager In Love,Dion & The Belmonts,1959-06-06
0QIjsbm2fh1cJ45XO9eGqq,0.8,0.578,4.0,-5.144,0.0,0.0485,0.00381,0.0,0.359,0.367,143.01,audio_features,204665.0,4.0,Wake Up In The Sky,Gucci Mane X Bruno Mars X Kodak Black,2018-10-06
0QKfiqpEU4h9ycPSzIFwYe,0.617,0.533,3.0,-11.516,0.0,0.0651,0.0891,4.04e-06,0.0415,0.835,158.86,audio_features,244707.0,4.0,Maniac,Michael Sembello,1983-06-11
0QKivZZD14dzfFO6ajyYr4,0.541,0.721,2.0,-5.84,1.0,0.0559,0.563,0.0,0.0643,0.961,157.055,audio_features,150326.0,4.0,"No Chemise, Please",Gerry Granahan,1958-08-09
0QMFMQF3HoSk5WvMyx8aMT,0.665,0.806,5.0,-7.972,1.0,0.0327,0.346,0.0,0.128,0.953,132.263,audio_features,157880.0,4.0,Money (That's what I want),Barrett Strong,1960-02-06
0QMmEcLfSWcfkuy5SS0IIj,0.473,0.431,8.0,-9.399,1.0,0.0288,0.0203,6.62e-05,0.311,0.106,68.28,audio_features,213067.0,4.0,The Day That She Left Tulsa (In A Chevy),Wade Hayes,1998-02-28
0QTCTu0CXv4X1JEE4gNpGv,0.719,0.665,8.0,-8.589,1.0,0.0331,0.15,0.00092,0.144,0.763,96.999,audio_features,253493.0,4.0,Wildfire,John Mayer,2013-09-07
0QUZYtRJ7dGe8fY9iuHd5E,0.634,0.784,1.0,-11.363,1.0,0.039,0.107,3.1e-05,0.208,0.654,119.067,audio_features,298547.0,4.0,True Blue Love,Lou Gramm,1990-02-24
0QVlQTzp10Tj4Xql9ZRJzo,0.615,0.921,9.0,-4.676,0.0,0.041,0.0731,0.000179,0.443,0.744,126.947,audio_features,274520.0,4.0,Rooms On Fire,Stevie Nicks,1989-06-24
0QWFiyhOqFu9RP8qzP6z5L,0.62,0.504,0.0,-7.26,1.0,0.0301,0.669,0.0,0.11,0.266,112.681,audio_features,332067.0,4.0,I'm Your Angel,R. Kelly & Celine Dion,1998-12-12
0QX4u1gl2VZ6HKShy7BWEn,0.712,0.757,2.0,-10.045,1.0,0.0352,0.0543,0.000405,0.201,0.729,120.165,audio_features,262507.0,4.0,The Groove Line,Heatwave,1978-08-19
0QZ5yyl6B6utIWkxeBDxQN,0.441,0.379,2.0,-9.545,1.0,0.0449,0.968,0.262,0.639,0.105,174.118,audio_features,208227.0,3.0,The Night We Met,Lord Huron,2017-05-13
0QcIphdyZIVgFvW7ijEiPX,0.567,0.707,8.0,-11.055,1.0,0.0523,0.426,3.07e-06,0.0547,0.747,124.482,audio_features,259158.0,4.0,Just A Gigolo/I Ain't Got Nobody,David Lee Roth,1985-03-30
0QeI79sp1vS8L3JgpEO7mD,0.309,0.93,11.0,-6.399,1.0,0.125,0.0192,0.0022,0.106,0.376,195.815,audio_features,280000.0,4.0,Let's Go Crazy,Prince And The Revolution,1984-08-11
0Qh38w01QRXK6KHIv0e3hb,0.489,0.588,1.0,-6.177,1.0,0.0507,0.0285,2.11e-06,0.0906,0.187,113.617,audio_features,269600.0,4.0,What About Us,P!nk,2017-09-02
0QhrOgpF2BaqHOLoLypBku,0.722,0.814,7.0,-5.862,1.0,0.0443,0.406,0.0,0.146,0.509,112.302,audio_features,206707.0,4.0,Life Is A Rock (But The Radio Rolled Me),Reunion,1974-09-14
0QkWikH5Z3U0f79T9iuF6c,0.661,0.937,10.0,-3.83,0.0,0.0744,0.000967,1.59e-05,0.355,0.535,131.001,audio_features,249067.0,4.0,Judas,Lady Gaga,2011-05-07
0QnGI4OgY8ReggLWvEXdgD,0.752,0.611,11.0,-8.681,0.0,0.315,0.21,0.0,0.778,0.746,90.993,audio_features,279933.0,4.0,Street Dreams,Nas,1997-01-18
